favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str 
102485,Twitter for iPhone,"...I remain ready and willing to work with Democrats to pass a bill that secures our borders, supports the agents a… https://t.co/Y79slNjE3k",realDonaldTrump,False,Thu Jan 03 00:07:38 +0000 2019,21394,1080616637932421121
75709,Twitter for Android,"If Cuba is unwilling to make a better deal for the Cuban people, the Cuban/American people and the U.S. as a whole, I will terminate deal.",,False,Mon Nov 28 14:02:06 +0000 2016,21845,803237535178772481
89654,Twitter for iPhone,"Just out that the Obama Administration granted citizenship, during the terrible Iran Deal negotiation, to 2,500 Ira… https://t.co/S1qQvjuLlf",,False,Tue Jul 03 12:03:40 +0000 2018,27414,1014117468858650624
50763,Twitter for iPhone,"Today, I delivered remarks at the 36th Annual National Peace Officers' Memorial Service. 
#NationalPoliceWeek
Watch… https://t.co/3EioVDCTqb",,False,Mon May 15 19:54:09 +0000 2017,10142,864207293289771012
110552,Twitter for iPhone,You are witnessing the single greatest WITCH HUNT in American political history - led by some very bad and conflicted people!  #MAGA,,False,Thu Jun 15 11:57:57 +0000 2017,31713,875321478849363968
89996,Twitter for iPhone,"I am pleased to announce that, effective 4/9/18, @AmbJohnBolton will be my new National Security Advisor. I am very… https://t.co/dlRJSb9xW1",,False,Thu Mar 22 22:26:41 +0000 2018,22003,976948306927607810
7318,Twitter for Android,#TeamTrump. Police and law enforcement seem to have killed one of the California shooters and are in a shootout with the others. Go police,,False,Wed Dec 02 23:53:00 +0000 2015,2333,672201832761040896
894,Twitter for Android,"""@Domenclature: TIME POLL: @RealDonaldTrump wins the first #Republicanpresidentialdebate by Wild Margin http://t.co/mzR62luvWq #Politics",,False,Fri Aug 07 08:59:57 +0000 2015,389,629577707827949568
117181,Twitter for iPhone,"My experience yesterday in Poland was a great one. Thank you to everyone, including the haters, for the great reviews of the speech!",,False,Fri Jul 07 06:59:02 +0000 2017,22964,883218784663818241
3580,Twitter for Android,"""@Rick_Gobbi: @realDonaldTrump ...Hold up a mirror so the network cameras show how big the crowd is.""  GREAT IDEA!",,False,Thu Jan 28 11:44:38 +0000 2016,1044,692674640645353472
15363,Twitter for iPhone,Melania and I extend our deepest condolences to the family of Shimon Peres...https://t.co/xeGYL2IzUP,,False,Wed Sep 28 17:26:26 +0000 2016,5761,781183298110230528
75949,Twitter for iPhone,The Washington Post is far more fiction than fact. Story after story is made up garbage - more like a poorly writte… https://t.co/cNgsBmnJlE,,False,Sun Apr 08 11:58:13 +0000 2018,18562,982950739441004544
83110,Twitter for Android,I am pleased to announce that I have chosen Governor Mike Pence as my Vice Presidential running mate. News conference tomorrow at 11:00 A.M.,,False,Fri Jul 15 14:50:55 +0000 2016,34046,753965070003109888
8103,Twitter for iPhone,I am in New Hampshire having a great time! Loved the #GOPDebate last night! Everybody enjoy the Super Bowl. #SuperBowlSunday #SB50,,False,Sun Feb 07 22:40:07 +0000 2016,2060,696463477104365568
83918,Twitter for iPhone,"Is Robert Mueller ever going to release his conflicts of interest with respect to President Trump, including the fa… https://t.co/t0GHh6hsEg",,False,Sun Jul 29 20:12:15 +0000 2018,23219,1023662510371741696
175188,Twitter for iPhone,North Korea has agreed to suspend all Nuclear Tests and close up a major test site. This is very good news for Nort… https://t.co/f7SCDPLvm0,,False,Fri Apr 20 22:50:34 +0000 2018,42599,987463564305797126
1991,Twitter for Android,"""@WendyJFluga28: DonaldTrump is an emblem of HOPE that the best is yet to come for America! The good Trump name will be proudly displayed",,False,Thu Aug 20 01:53:26 +0000 2015,837,634181414729220096
1994,Twitter for Android,"We MUST have strong borders and stop illegal immigration. Without that we do not have a country. Also, Mexico is killing U.S. on trade. WIN!",,False,Tue Jun 30 12:35:44 +0000 2015,1196,615861274929446912
10807,Twitter for Android,"""@malski1954: I changed parties to vote for you, no one else measures up to you, The GOPe needs a reality check. Our country is at stake""",,False,Thu Mar 03 03:38:29 +0000 2016,3235,705235874632638464
665,Twitter Web Client,.@GovernorPerry just gave a pollster quote on me. He doesn't understand what the word demagoguery means.,,False,Thu Jul 16 20:48:19 +0000 2015,317,621783444083884037
41008,Twitter for iPhone,"....Richard Cordray will let you down, just like he did when he destroyed the government agency that he ran. Clone… https://t.co/zHunWW4fH9",realDonaldTrump,False,Tue Oct 30 17:37:49 +0000 2018,10619,1057325717162213378
147019,Twitter for iPhone,"....In addition to stopping all payments to these countries, which seem to have almost no control over their popula… https://t.co/px71Ey5ENX",,False,Thu Oct 18 11:35:06 +0000 2018,38197,1052885781675687936
24701,Twitter for iPhone,"Join me tomorrow in Des Moines, Iowa with Vice President-Elect @mike_pence - at 7:00pm!
#ThankYouTour2016 #MAGA… https://t.co/Geq6sT70IT",,False,Wed Dec 07 19:37:32 +0000 2016,5643,806583438748815361
2342,Twitter for Android,"""@HaloOneForTrump: @realDonaldTrump has what MONEY CAN'T BUY: VISION &amp; LOYAL &amp; MOTIVATED SUPPORT! #veterans #military  @foxnews @cnn @GOP""",,False,Sat Nov 14 23:27:20 +0000 2015,1121,665672391650123776
1490,Twitter for Android,"""@ThisWeekABC: Maria, why do you work with such dummies as Cokie Roberts, @BillKristol, @mattbai? You can do much better! @MariaTCardona.",,False,Mon Nov 30 02:51:02 +0000 2015,598,671159472316903425
1616,Twitter Web Client,Let’s Trump the Establishment! We are no longer silent. We will Make America Great Again! https://t.co/u25yI6aIvG,,False,Wed Jul 22 19:03:08 +0000 2015,781,623931297698705408
64613,Twitter for iPhone,Such a total miscarriage of Justice in San Francisco! https://t.co/MSIkBCKF3t,,False,Sun Dec 03 12:27:54 +0000 2017,16952,937297341266190336
4360,Twitter for iPhone,New @OANN national poll released. Thank you America! #Trump2016 https://t.co/yopcngFzFv,,False,Tue Nov 24 22:57:14 +0000 2015,2263,669288695938289665
10712,Twitter Web Client,Many reports that I will be attending the Alvarez/Khan fight this weekend in Vegas. Totally untrue! Unfortunately I have other plans.,,False,Thu May 05 14:29:40 +0000 2016,3023,728230182981611520
35256,Twitter for iPhone,Proud of @IvankaTrump for her leadership on these important issues. Looking forward to hearing her speak at the W20! https://t.co/e6Uajrm8zp,,False,Tue Apr 25 11:23:08 +0000 2017,6010,856830933709750272
106416,Twitter for iPhone,Many Democrats are deeply concerned about the fact that their “leadership” wants to denounce and abandon the great… https://t.co/FRMluTw6hP,,False,Tue Jul 03 02:43:57 +0000 2018,24516,1013976609290964997
105605,Twitter for iPhone,REST IN PEACE BILLY GRAHAM! https://t.co/2qMoUccVC2,,False,Fri Mar 02 19:48:19 +0000 2018,20413,969660692419657728
202837,Twitter for Android,"We did it! Thank you to all of my great supporters, we just officially won the election (despite all of the distorted and inaccurate media).",,False,Mon Dec 19 23:51:41 +0000 2016,52318,810996052241293312
238,Twitter for Android,"""@hansomedan: @realDonaldTrump don't stop now! We're behind you!! #2016"" Don't worry, I never stop.",,False,Fri Jun 19 12:11:31 +0000 2015,69,611868911588392960
1222,Twitter for Android,"""@spiritofshiloh: Carson has the WORST health plan EVER re: Soc Sec and Medicare. @realDonaldTrump  He wants to abolish Medicare - no way!",,False,Thu Nov 05 09:06:09 +0000 2015,627,662194179011911680
72326,Twitter for iPhone,Looking forward to seeing the employment numbers at 8:30 this morning.,,False,Fri Jun 01 11:21:48 +0000 2018,10525,1002510522032541701
16759,Twitter for iPhone,"THANK YOU California, Maryland, New York, and Pennsylvania! See you soon!
#MakeAmericaGreatAgain #Trump2016 https://t.co/2lyqnMRIGq",,False,Tue Apr 12 16:10:23 +0000 2016,6456,719920610210615296
19226,Twitter for Android,The ROLL CALL is beginning at the Republican National Convention. Very exciting!,,False,Tue Jul 19 22:12:56 +0000 2016,3685,755525857456844800
73088,Twitter for iPhone,Interesting to watch Senator Richard Blumenthal of Connecticut talking about hoax Russian collusion when he was a  phony Vietnam con artist!,,False,Mon Aug 07 11:47:36 +0000 2017,18558,894525428236464128
77074,Twitter for iPhone,"Republicans are now leading the Generic Poll, perhaps because of the popular Tax Cuts which the Dems want to take a… https://t.co/TQfyR96KP8",,False,Tue Feb 20 12:54:39 +0000 2018,15617,965932714141650946
62260,Twitter Web Client,Just met with General Petraeus--was very impressed!,,False,Mon Nov 28 21:01:47 +0000 2016,12306,803343150907617284
35686,Twitter for Android,My rallies are not covered properly by the media. They never discuss the real message and never show crowd size or enthusiasm.,,False,Sun Aug 14 12:46:17 +0000 2016,11207,764805340823248896
105939,Twitter for iPhone,"At a recent round table meeting of business executives, &amp; long after formally introducing Tim Cook of Apple, I quic… https://t.co/HOkr1Y9l42",,False,Mon Mar 11 14:12:50 +0000 2019,21460,1105109329290686464
19081,Twitter for iPhone,Morning Joe's weakness is its low ratings. I don't watch anymore but I heard he went wild against Rudy Giuliani and #2A - sad &amp; irrelevant!,,False,Wed Aug 10 15:36:31 +0000 2016,5955,763398630812311552
57600,Twitter for iPhone,"JOBS, JOBS, JOBS! #MAGA 
https://t.co/ZqPjsPUX0t",,False,Fri Nov 02 22:14:29 +0000 2018,15292,1058482506037641216
64171,Twitter for iPhone,Congratulations to Governor Henry McMaster on your BIG election win! South Carolina loves you. We are all proud of… https://t.co/jWLZKh1S99,,False,Wed Jun 27 01:52:50 +0000 2018,12480,1011789419521675264
124396,Twitter for iPhone,"Big win for Republicans as Democrats cave on Shutdown. Now I want a big win for everyone, including Republicans, De… https://t.co/jzJKY5vaAz",,False,Tue Jan 23 04:30:33 +0000 2018,25177,955658992793149440
35083,Twitter for Android,"Another attack, this time in Germany. Many killed. God bless the people of Munich.",,False,Fri Jul 22 23:03:19 +0000 2016,9675,756625700539465728
887,Twitter for Android,"""@kyredblood: @realDonaldTrump Great Fox interview""  @seanhannity",,False,Tue Oct 13 03:29:56 +0000 2015,398,653774646064627712
85086,Twitter for iPhone,The big story that the Fake News Media refuses to report is lowlife Christopher Steele’s many meetings with Deputy… https://t.co/Ww4P9iVZYd,,False,Sat Aug 11 18:28:48 +0000 2018,23801,1028347518822825984
1212,Twitter for iPhone,"""@SJavner: Reading Crippled America ....feeling love for our country first, in it's pages. That's why I stand with TRUMP""",,False,Wed Nov 04 05:53:03 +0000 2015,566,661783193629147136
44729,Twitter for iPhone,"Out of our very big country, with many choices, does everyone notice that both the ""ban"" case and now the ""sanctuary"" case is brought in ...",,False,Wed Apr 26 10:30:54 +0000 2017,9255,857180178736459776
149023,Twitter for iPhone,"...our Great American Flag (or Country) and should stand for the National Anthem. If not, YOU'RE FIRED. Find something else to do!",,False,Sat Sep 23 18:18:19 +0000 2017,37462,911655987857281024
72470,Twitter for iPhone,In speaking with some of the world’s top business leaders I asked what it is that would make business (jobs) even b… https://t.co/gD3CqXwud2,,False,Fri Aug 17 11:30:55 +0000 2018,15590,1030416679069777921
449,Twitter for Android,"""@eva_rider: Ted Cruz Backs Trump about securing the borders. Nothing has been done for decades. http://t.co/abD8GMDthl via @Newsmax_Media""",,False,Sun Jul 05 08:35:10 +0000 2015,241,617612673384058880
18074,Twitter for iPhone,"WikiLeaks: 'Clinton-Kaine Even Lied About Timing of Veep Pick'
https://t.co/e1NVdpSfNr",,False,Sun Oct 23 02:26:32 +0000 2016,10999,790016528011890688
5479,Twitter for iPhone,"Wow! Such nice words from Robert Redford on my running for President. Thank you, Robert. http://t.co/TpV3w18BW6",,False,Tue Sep 08 15:49:11 +0000 2015,3298,641277106052300800
9452,Twitter for Android,"""@lilrachiepoo: @realDonaldTrump Thank you, Mr. Trump, for your personal and financial sacrifices in this journey to #MAKEAMERICAGREATAGAIN""",,False,Sat Apr 09 02:35:06 +0000 2016,2917,718628272188309505
257,Twitter Web Client,“Donald trump files statement of candidacy” http://t.co/uiMCfHmtMU via @CBSNews,,False,Mon Jun 22 23:18:28 +0000 2015,124,613123918531022848
544,Twitter Web Client,.@GovernorSununu who couldn't get elected dog catcher in NH forgot to mention my phenomenal biz success rate: 99.2% https://t.co/WsA3Jnjhwa,,False,Mon Jul 27 21:01:07 +0000 2015,303,625772928416763904
103798,Twitter for iPhone,"....There is nothing to admire about them, they will always try to show a glimmer of vicious hope, but they are los… https://t.co/wqs0j3gvse",realDonaldTrump,False,Fri Mar 22 16:15:05 +0000 2019,18602,1109126359861944322
33897,Twitter for iPhone,"In my speech on protecting America I spoke about a temporary ban, which includes suspending immigration from nations tied to Islamic terror.",,False,Mon Jun 13 21:10:26 +0000 2016,11422,742464168482201602
103533,Twitter for iPhone,Miami-Dade Mayor drops sanctuary policy. Right decision. Strong! https://t.co/MtPvaDC4jM,,False,Thu Jan 26 23:53:37 +0000 2017,22347,824767281146245120
137545,Twitter for iPhone,We have to maintain strong borders or we will no longer have a country that we can be proud of – and if we show any… https://t.co/sjgqAjFi7m,,False,Thu Jun 21 22:40:07 +0000 2018,30201,1009928980475138048
3502,Twitter for Android,"""@Blackan: #SCPrimary @realDonaldTrump is the only one who will protect American interests. #MakeAmericaGreatAgain https://t.co/Hbqjg1fb1t""",,False,Sat Feb 20 15:17:17 +0000 2016,1289,701063078071418884
98064,Twitter for iPhone,Attorney–client privilege is dead!,,False,Tue Apr 10 11:07:58 +0000 2018,24347,983662868540346371
79671,Twitter for iPhone,.....Congratulations to Troy Balderson on a great win in Ohio. A very special and important race!,,False,Wed Aug 08 03:18:36 +0000 2018,15550,1027031293220061184
98312,Twitter for Android,The joint statement of former presidential candidates John McCain &amp; Lindsey Graham is wrong - they are sadly weak on immigration. The two...,,False,Sun Jan 29 21:45:58 +0000 2017,21261,825822320128303110
47031,Twitter for iPhone,"Thoughts &amp; prayers with the millions of people in the path of Hurricane Matthew. Look out for neighbors, and listen… https://t.co/JqjyTiKicD",,False,Fri Oct 07 03:03:48 +0000 2016,15693,784227699321634817
54776,Twitter for iPhone,"The Freedom Caucus will hurt the entire Republican agenda if they don't get on the team, &amp; fast. We must fight them, &amp; Dems, in 2018!",,False,Thu Mar 30 13:07:42 +0000 2017,12267,847435163143454723
734,Twitter for Android,"""@Eugene_Scott: ""I want people to come into the country. Let it be legal,"" @RealDonaldTrump http://t.co/NfTFsp1zBn via @CNNPolitics""",,False,Sat Jul 11 14:50:48 +0000 2015,415,619881532849688576
